customer_id,region,age_group,gender,preferred_device,registered_at,is_premium
UC04442,Niedersachsen,55-64,männlich,Desktop,2023-12-15,ja
UC04443,Niedersachsen,45-54,divers,Desktop,2023-06-07,nein
UC04444,Bayern,35-44,weiblich,Desktop,2023-05-20,nein
UC04445,Hessen,45-54,männlich,Mobile,2023-02-06,nein
UC04446,NRW,18-24,weiblich,Desktop,2023-11-08,nein
UC04447,NRW,45-54,weiblich,Tablet,2023-01-18,nein
UC04448,Baden-Württemberg,45-54,weiblich,Desktop,2023-07-29,nein
UC04449,Berlin,55-64,weiblich,Tablet,2023-08-26,nein
UC04450,Bayern,18-24,weiblich,Desktop,2023-03-15,nein
UC04451,Brandenburg,55-64,weiblich,Mobile,2023-01-26,nein
UC04452,NRW,35-44,weiblich,Mobile,2023-01-12,nein
UC04453,Bayern,35-44,weiblich,Mobile,2023-01-05,nein
UC04454,NRW,25-34,weiblich,Mobile,2023-11-27,nein
UC04455,Bayern,35-44,männlich,Desktop,2023-03-31,nein
UC04456,Bayern,45-54,weiblich,Desktop,2023-06-18,nein
UC04457,Niedersachsen,18-24,männlich,Desktop,2023-05-01,nein
UC04458,Bayern,45-54,männlich,Desktop,2023-03-02,nein
UC04459,Berlin,25-34,weiblich,Desktop,2023-10-20,nein
UC04460,Hamburg,25-34,weiblich,Desktop,2023-12-31,ja
UC04461,Berlin,35-44,männlich,Tablet,2023-06-11,nein
UC04462,Bayern,45-54,weiblich,Mobile,2023-05-17,nein
UC04463,Baden-Württemberg,45-54,männlich,Mobile,2023-05-05,nein
UC04464,Berlin,25-34,weiblich,Mobile,2023-09-04,nein
UC04465,Baden-Württemberg,55-64,weiblich,Mobile,2023-12-17,nein
UC04466,Bayern,45-54,weiblich,Mobile,2023-04-14,nein
UC04467,Berlin,65+,weiblich,Tablet,2023-04-04,nein
UC04468,Hamburg,35-44,männlich,Tablet,2023-08-21,ja
UC04469,Bayern,25-34,weiblich,Mobile,2023-08-09,nein
UC04470,Hessen,35-44,männlich,Desktop,2023-08-25,nein
UC04471,Hessen,45-54,männlich,Mobile,2023-04-19,nein
UC04472,Sachsen,25-34,weiblich,Desktop,2023-07-18,nein
UC04473,NRW,25-34,männlich,Desktop,2023-07-29,nein
UC04474,Brandenburg,25-34,weiblich,Mobile,2023-10-14,nein
UC04475,Baden-Württemberg,35-44,männlich,Mobile,2023-10-29,nein
UC04476,Hessen,25-34,weiblich,Mobile,2023-05-30,nein
UC04477,Brandenburg,35-44,weiblich,Mobile,2023-03-21,nein
UC04478,Hessen,35-44,weiblich,Tablet,2023-11-28,nein
UC04479,Niedersachsen,35-44,männlich,Mobile,2023-04-16,nein
UC04480,Niedersachsen,55-64,männlich,Mobile,2023-06-15,nein
UC04481,Berlin,65+,weiblich,Mobile,2023-08-22,ja
UC04482,Sachsen,35-44,weiblich,Mobile,2023-11-08,nein
UC04483,NRW,18-24,männlich,Desktop,2023-04-17,ja
UC04484,Baden-Württemberg,35-44,männlich,Tablet,2023-10-15,nein
UC04485,Berlin,45-54,weiblich,Mobile,2023-06-24,nein
UC04486,Berlin,25-34,weiblich,Desktop,2023-06-27,nein
UC04487,Sachsen,18-24,männlich,Desktop,2023-08-15,ja
UC04488,Sachsen,35-44,männlich,Mobile,2023-10-22,nein
UC04489,Baden-Württemberg,45-54,männlich,Tablet,2023-06-23,ja
UC04490,NRW,55-64,weiblich,Desktop,2023-01-01,nein
UC04491,Bayern,45-54,weiblich,Mobile,2023-02-07,nein
UC04492,Berlin,25-34,männlich,Desktop,2023-03-21,nein
UC04493,NRW,65+,männlich,Desktop,2023-06-18,nein
UC04494,NRW,55-64,divers,Mobile,2023-10-22,nein
UC04495,Berlin,45-54,weiblich,Desktop,2023-11-04,nein
UC04496,Baden-Württemberg,25-34,weiblich,Desktop,2023-12-16,nein
UC04497,Bayern,35-44,weiblich,Desktop,2023-07-28,nein
UC04498,Niedersachsen,45-54,weiblich,Tablet,2023-11-24,ja
UC04499,Bayern,55-64,männlich,Mobile,2023-12-05,nein
UC04500,Baden-Württemberg,45-54,männlich,Desktop,2023-04-27,nein
UC04501,Hessen,35-44,männlich,Mobile,2023-09-09,nein
UC04502,NRW,45-54,männlich,Desktop,2023-09-18,nein
UC04503,NRW,25-34,weiblich,Desktop,2023-01-09,nein
UC04504,Sachsen,25-34,männlich,Mobile,2023-05-10,ja
UC04505,Hessen,45-54,weiblich,Mobile,2023-12-24,nein
UC04506,NRW,55-64,männlich,Mobile,2023-05-17,nein
UC04507,Hessen,18-24,weiblich,Mobile,2023-02-26,ja
UC04508,NRW,35-44,weiblich,Desktop,2023-03-24,nein
UC04509,NRW,35-44,männlich,Desktop,2023-10-07,nein
UC04510,Bayern,18-24,männlich,Mobile,2023-05-24,nein
UC04511,Baden-Württemberg,35-44,männlich,Desktop,2023-06-24,nein
UC04512,Hessen,55-64,weiblich,Desktop,2023-06-29,nein
UC04513,Baden-Württemberg,45-54,männlich,Mobile,2023-06-02,nein
UC04514,NRW,18-24,männlich,Desktop,2023-12-22,nein
UC04515,Baden-Württemberg,35-44,männlich,Tablet,2023-11-30,nein
UC04516,NRW,25-34,weiblich,Mobile,2023-07-15,nein
UC04517,Bayern,25-34,weiblich,Desktop,2023-11-02,nein
UC04518,Hessen,18-24,männlich,Mobile,2023-06-01,nein
UC04519,Berlin,25-34,weiblich,Mobile,2023-12-03,nein
UC04520,Baden-Württemberg,18-24,männlich,Mobile,2023-04-26,ja
UC04521,NRW,35-44,weiblich,Desktop,2023-01-24,nein
UC04522,Bayern,18-24,männlich,Mobile,2023-04-18,nein
UC04523,Hessen,25-34,weiblich,Mobile,2023-04-05,nein
UC04524,Hamburg,25-34,weiblich,Tablet,2023-05-10,nein
UC04525,Baden-Württemberg,25-34,männlich,Tablet,2023-12-02,nein
UC04526,Brandenburg,35-44,weiblich,Desktop,2023-12-22,nein
UC04527,Bayern,65+,weiblich,Mobile,2023-08-10,nein
UC04528,Bayern,45-54,männlich,Desktop,2023-10-20,nein
UC04529,Hessen,18-24,männlich,Desktop,2023-07-14,nein
UC04530,Hamburg,55-64,divers,Mobile,2023-02-09,nein
UC04531,NRW,25-34,männlich,Desktop,2023-04-18,nein
UC04532,Bayern,45-54,weiblich,Mobile,2023-02-06,nein
UC04533,Hessen,35-44,weiblich,Mobile,2023-10-07,nein
UC04534,Berlin,25-34,männlich,Desktop,2023-05-29,nein
UC04535,Bayern,35-44,männlich,Desktop,2023-05-24,nein
UC04536,Thüringen,35-44,weiblich,Desktop,2023-01-27,nein
UC04537,Bayern,25-34,weiblich,Desktop,2023-08-12,nein
UC04538,Baden-Württemberg,55-64,männlich,Mobile,2023-11-22,nein
UC04539,NRW,35-44,weiblich,Mobile,2023-04-09,ja
UC04540,Bayern,55-64,weiblich,Mobile,2023-04-30,nein
UC04541,Baden-Württemberg,25-34,männlich,Desktop,2023-04-09,nein
UC04542,Hamburg,25-34,weiblich,Mobile,2023-04-28,nein
UC04543,Bayern,25-34,weiblich,Mobile,2023-12-28,nein
UC04544,Sachsen,25-34,männlich,Desktop,2023-07-06,nein
UC04545,Hessen,65+,weiblich,Desktop,2023-09-29,nein
UC04546,Baden-Württemberg,25-34,männlich,Mobile,2023-04-28,ja
UC04547,Bayern,25-34,weiblich,Mobile,2023-03-14,ja
UC04548,NRW,25-34,weiblich,Tablet,2023-06-12,nein
UC04549,Baden-Württemberg,18-24,weiblich,Desktop,2023-07-24,nein
UC04550,NRW,25-34,weiblich,Mobile,2023-05-08,nein
UC04551,Berlin,35-44,männlich,Mobile,2023-10-02,nein
UC04552,Hessen,18-24,weiblich,Tablet,2023-05-26,nein
UC04553,Hessen,55-64,divers,Mobile,2023-06-28,nein
UC04554,Berlin,25-34,weiblich,Desktop,2023-08-17,nein
UC04555,Baden-Württemberg,65+,weiblich,Desktop,2023-10-25,ja
UC04556,Bayern,25-34,weiblich,Desktop,2023-12-03,nein
UC04557,NRW,45-54,divers,Mobile,2023-12-22,ja
UC04558,Hamburg,55-64,männlich,Desktop,2023-04-05,nein
UC04559,Sachsen,55-64,männlich,Mobile,2023-01-25,nein
UC04560,Bayern,55-64,weiblich,Tablet,2023-04-25,nein
UC04561,Bayern,25-34,weiblich,Desktop,2023-05-21,nein
UC04562,Bayern,18-24,weiblich,Mobile,2023-11-10,nein
UC04563,Bayern,35-44,weiblich,Desktop,2023-12-14,ja
UC04564,Thüringen,45-54,weiblich,Mobile,2023-09-15,nein
UC04565,NRW,35-44,männlich,Mobile,2023-10-19,nein
UC04566,NRW,55-64,weiblich,Mobile,2023-03-13,nein
UC04567,Bayern,35-44,männlich,Desktop,2023-04-14,nein
UC04568,Bayern,25-34,weiblich,Desktop,2023-10-12,nein
UC04569,Bayern,65+,männlich,Desktop,2023-09-06,nein
UC04570,Berlin,18-24,männlich,Desktop,2023-11-27,nein
UC04571,Baden-Württemberg,25-34,männlich,Mobile,2023-10-15,ja
UC04572,Baden-Württemberg,35-44,weiblich,Mobile,2023-09-24,ja
UC04573,Hessen,25-34,männlich,Mobile,2023-10-31,nein
UC04574,Berlin,45-54,männlich,Mobile,2023-03-17,nein
UC04575,Baden-Württemberg,45-54,männlich,Desktop,2023-01-05,nein
UC04576,NRW,45-54,männlich,Tablet,2023-09-04,nein
UC04577,Bayern,25-34,männlich,Mobile,2023-03-20,ja
UC04578,Bayern,65+,männlich,Tablet,2023-04-14,nein
UC04579,Berlin,45-54,weiblich,Mobile,2023-06-29,nein
UC04580,Bayern,25-34,weiblich,Mobile,2023-10-06,nein
UC04581,NRW,65+,männlich,Desktop,2023-01-09,nein
UC04582,Bayern,35-44,weiblich,Mobile,2023-05-28,ja
UC04583,Berlin,25-34,männlich,Mobile,2023-01-05,nein
UC04584,NRW,25-34,weiblich,Mobile,2023-11-09,nein
UC04585,Thüringen,65+,weiblich,Mobile,2023-04-10,nein
UC04586,Berlin,65+,männlich,Mobile,2023-06-02,nein
UC04587,NRW,18-24,männlich,Mobile,2023-11-23,nein
UC04588,Hessen,25-34,männlich,Mobile,2023-12-26,nein
UC04589,Hamburg,25-34,weiblich,Tablet,2023-08-27,nein
UC04590,NRW,25-34,männlich,Mobile,2023-09-09,ja
UC04591,Niedersachsen,55-64,weiblich,Mobile,2023-02-07,nein
UC04592,Sachsen,35-44,weiblich,Mobile,2023-11-19,nein
UC04593,Berlin,35-44,männlich,Desktop,2023-08-27,ja
UC04594,Baden-Württemberg,25-34,weiblich,Desktop,2023-04-10,nein
UC04595,Baden-Württemberg,45-54,männlich,Desktop,2023-08-06,ja
UC04596,Hamburg,25-34,weiblich,Desktop,2023-02-17,nein
UC04597,Hessen,45-54,männlich,Mobile,2023-06-21,ja
UC04598,NRW,25-34,weiblich,Desktop,2023-07-04,nein
UC04599,Bayern,35-44,männlich,Mobile,2023-10-11,nein
UC04600,Bayern,35-44,männlich,Desktop,2023-06-06,nein
UC04601,Baden-Württemberg,45-54,männlich,Mobile,2023-09-25,nein
UC04602,Berlin,25-34,männlich,Tablet,2023-07-27,nein
UC04603,Sachsen,25-34,männlich,Desktop,2023-12-16,ja
UC04604,Hessen,35-44,weiblich,Mobile,2023-01-17,nein
UC04605,Baden-Württemberg,25-34,weiblich,Mobile,2023-11-20,nein
UC04606,Niedersachsen,35-44,weiblich,Desktop,2023-06-05,nein
UC04607,Hessen,25-34,divers,Desktop,2023-08-12,nein
UC04608,Berlin,25-34,weiblich,Mobile,2023-03-19,ja
UC04609,Baden-Württemberg,55-64,männlich,Desktop,2023-08-21,nein
UC04610,Niedersachsen,45-54,weiblich,Mobile,2023-06-27,nein
UC04611,Bayern,45-54,männlich,Mobile,2023-07-24,nein
UC04612,Sachsen,55-64,weiblich,Mobile,2023-02-16,nein
UC04613,Berlin,45-54,männlich,Mobile,2023-05-10,nein
UC04614,Berlin,25-34,weiblich,Desktop,2023-10-30,nein
UC04615,NRW,18-24,weiblich,Mobile,2023-06-15,nein
UC04616,Hamburg,55-64,weiblich,Tablet,2023-05-17,nein
UC04617,Hessen,18-24,weiblich,Desktop,2023-11-22,ja
UC04618,Hessen,25-34,weiblich,Desktop,2023-03-09,nein
UC04619,Bayern,35-44,männlich,Desktop,2023-03-25,nein
UC04620,Berlin,25-34,weiblich,Mobile,2023-08-09,nein
UC04621,Hessen,35-44,männlich,Tablet,2023-11-09,nein
UC04622,Baden-Württemberg,18-24,weiblich,Mobile,2023-12-20,nein
UC04623,Bayern,55-64,weiblich,Mobile,2023-10-18,nein
UC04624,Hessen,35-44,weiblich,Desktop,2023-02-10,nein
UC04625,NRW,25-34,männlich,Mobile,2023-08-16,ja
UC04626,NRW,35-44,weiblich,Desktop,2023-12-28,nein
UC04627,Thüringen,35-44,weiblich,Mobile,2023-09-02,nein
UC04628,NRW,55-64,männlich,Mobile,2023-08-11,ja
UC04629,Berlin,25-34,weiblich,Tablet,2023-06-08,nein
UC04630,Berlin,45-54,männlich,Mobile,2023-01-17,ja
UC04631,Bayern,55-64,weiblich,Mobile,2023-12-11,nein
UC04632,Berlin,45-54,männlich,Desktop,2023-09-19,nein
UC04633,NRW,25-34,weiblich,Tablet,2023-05-31,nein
UC04634,NRW,65+,weiblich,Mobile,2023-07-18,nein
UC04635,Hamburg,18-24,männlich,Desktop,2023-01-09,nein
UC04636,Hessen,18-24,männlich,Mobile,2023-08-10,nein
UC04637,Berlin,18-24,weiblich,Mobile,2023-03-01,nein
UC04638,Hamburg,25-34,männlich,Desktop,2023-03-06,nein
UC04639,Hamburg,35-44,weiblich,Mobile,2023-07-21,nein
UC04640,Hessen,35-44,männlich,Desktop,2023-07-04,nein
UC04641,Baden-Württemberg,25-34,männlich,Desktop,2023-01-15,nein
UC04642,NRW,25-34,männlich,Desktop,2023-10-03,nein
UC04643,Hessen,25-34,männlich,Mobile,2023-09-13,nein
UC04644,NRW,35-44,männlich,Tablet,2023-10-09,ja
UC04645,Berlin,45-54,männlich,Mobile,2023-06-07,nein
UC04646,Hamburg,25-34,weiblich,Mobile,2023-08-19,nein
UC04647,Bayern,18-24,weiblich,Mobile,2023-05-10,nein
UC04648,Baden-Württemberg,55-64,männlich,Desktop,2023-04-13,nein
UC04649,Bayern,55-64,weiblich,Mobile,2023-02-21,ja
UC04650,Brandenburg,35-44,weiblich,Mobile,2023-02-10,nein
UC04651,NRW,65+,männlich,Mobile,2023-06-02,nein
UC04652,Sachsen,25-34,weiblich,Desktop,2023-02-28,nein
UC04653,Bayern,25-34,weiblich,Mobile,2023-11-20,nein
UC04654,Hamburg,45-54,männlich,Mobile,2023-08-21,nein
UC04655,Baden-Württemberg,55-64,weiblich,Mobile,2023-01-18,ja
UC04656,Niedersachsen,35-44,männlich,Desktop,2023-02-15,nein
UC04657,Baden-Württemberg,25-34,männlich,Desktop,2023-09-05,nein
UC04658,Bayern,18-24,weiblich,Mobile,2023-08-19,nein
UC04659,Baden-Württemberg,45-54,weiblich,Tablet,2023-09-17,nein
UC04660,Hamburg,45-54,männlich,Tablet,2023-02-18,nein
UC04661,Hamburg,35-44,divers,Mobile,2023-03-26,nein
UC04662,NRW,45-54,weiblich,Mobile,2023-01-10,nein
UC04663,Hessen,18-24,weiblich,Mobile,2023-09-21,ja
UC04664,Sachsen,45-54,weiblich,Mobile,2023-05-29,nein
UC04665,Hessen,25-34,weiblich,Mobile,2023-09-30,nein
UC04666,Brandenburg,25-34,männlich,Mobile,2023-10-01,ja
UC04667,Hamburg,25-34,männlich,Mobile,2023-08-02,nein
UC04668,Niedersachsen,35-44,weiblich,Mobile,2023-03-18,nein
UC04669,Baden-Württemberg,25-34,männlich,Desktop,2023-10-01,nein
UC04670,Baden-Württemberg,35-44,weiblich,Mobile,2023-07-29,nein
UC04671,Hessen,65+,weiblich,Mobile,2023-02-11,nein
UC04672,Berlin,18-24,weiblich,Desktop,2023-12-20,nein
UC04673,Bayern,35-44,divers,Mobile,2023-06-07,nein
UC04674,Niedersachsen,25-34,männlich,Desktop,2023-06-10,nein
UC04675,Hessen,18-24,männlich,Mobile,2023-01-09,nein
UC04676,Hessen,65+,männlich,Desktop,2023-12-22,nein
UC04677,Hamburg,45-54,männlich,Mobile,2023-05-22,nein
UC04678,Bayern,55-64,weiblich,Tablet,2023-05-14,nein
UC04679,Thüringen,35-44,männlich,Mobile,2023-08-18,nein
UC04680,Hamburg,45-54,weiblich,Mobile,2023-10-24,nein
UC04681,Baden-Württemberg,35-44,weiblich,Mobile,2023-02-19,nein
UC04682,Hessen,25-34,weiblich,Desktop,2023-05-06,nein
UC04683,Hessen,18-24,weiblich,Mobile,2023-09-07,nein
UC04684,Hessen,25-34,weiblich,Desktop,2023-04-29,nein
UC04685,Hessen,25-34,männlich,Desktop,2023-04-16,nein
UC04686,NRW,25-34,weiblich,Desktop,2023-04-19,nein
UC04687,Bayern,35-44,männlich,Desktop,2023-09-16,nein
UC04688,Niedersachsen,25-34,weiblich,Tablet,2023-03-14,nein
UC04689,Bayern,25-34,weiblich,Mobile,2023-09-09,nein
UC04690,Bayern,35-44,weiblich,Tablet,2023-06-16,nein
UC04691,Hessen,35-44,männlich,Desktop,2023-12-31,ja
UC04692,NRW,25-34,weiblich,Mobile,2023-09-15,nein
UC04693,NRW,25-34,divers,Desktop,2023-02-13,nein
UC04694,Bayern,25-34,weiblich,Mobile,2023-07-17,nein
UC04695,Hessen,55-64,weiblich,Mobile,2023-10-12,nein
UC04696,Thüringen,45-54,weiblich,Mobile,2023-07-31,nein
UC04697,Baden-Württemberg,25-34,männlich,Mobile,2023-06-13,nein
UC04698,Hamburg,18-24,weiblich,Tablet,2023-07-13,ja
UC04699,NRW,35-44,weiblich,Mobile,2023-09-13,nein
UC04700,Baden-Württemberg,45-54,weiblich,Mobile,2023-11-18,nein
UC04701,NRW,25-34,weiblich,Mobile,2023-08-27,nein
UC04702,NRW,35-44,weiblich,Mobile,2023-10-06,nein
UC04703,Hessen,35-44,weiblich,Desktop,2023-04-08,nein
UC04704,Berlin,65+,männlich,Desktop,2023-09-08,ja
UC04705,NRW,25-34,männlich,Mobile,2023-08-20,nein
UC04706,Bayern,35-44,männlich,Mobile,2023-08-11,ja
UC04707,NRW,35-44,männlich,Mobile,2023-01-05,nein
UC04708,Bayern,65+,männlich,Mobile,2023-04-07,nein
UC04709,NRW,25-34,männlich,Tablet,2023-06-05,nein
UC04710,Bayern,18-24,männlich,Tablet,2023-01-10,nein
UC04711,Baden-Württemberg,25-34,weiblich,Mobile,2023-12-02,nein
UC04712,Berlin,25-34,divers,Mobile,2023-10-21,nein
UC04713,NRW,45-54,männlich,Mobile,2023-06-08,nein
UC04714,NRW,45-54,männlich,Mobile,2023-05-12,nein
UC04715,NRW,25-34,männlich,Mobile,2023-01-11,nein
UC04716,Hamburg,25-34,männlich,Desktop,2023-02-28,nein
UC04717,NRW,18-24,weiblich,Mobile,2023-09-04,nein
UC04718,Baden-Württemberg,35-44,männlich,Mobile,2023-10-22,nein
UC04719,Baden-Württemberg,35-44,weiblich,Desktop,2023-09-29,ja
UC04720,Bayern,35-44,weiblich,Mobile,2023-08-11,nein
UC04721,Bayern,55-64,männlich,Mobile,2023-02-06,nein
UC04722,NRW,45-54,männlich,Desktop,2023-08-18,nein
UC04723,NRW,25-34,weiblich,Desktop,2023-06-26,nein
UC04724,Baden-Württemberg,35-44,männlich,Desktop,2023-01-04,nein
UC04725,NRW,25-34,männlich,Desktop,2023-12-28,nein
UC04726,Hamburg,45-54,männlich,Mobile,2023-02-01,nein
UC04727,Baden-Württemberg,25-34,weiblich,Mobile,2023-08-14,nein
UC04728,Hamburg,45-54,weiblich,Tablet,2023-07-14,nein
UC04729,NRW,55-64,weiblich,Mobile,2023-07-30,nein
UC04730,Baden-Württemberg,18-24,weiblich,Desktop,2023-06-20,nein
UC04731,NRW,18-24,weiblich,Mobile,2023-01-08,nein
UC04732,Sachsen,25-34,weiblich,Desktop,2023-11-26,nein
UC04733,Niedersachsen,45-54,männlich,Mobile,2023-07-05,nein
UC04734,Bayern,18-24,weiblich,Tablet,2023-07-03,nein
UC04735,Sachsen,25-34,männlich,Mobile,2023-05-13,nein
UC04736,Baden-Württemberg,45-54,weiblich,Mobile,2023-08-12,nein
UC04737,Baden-Württemberg,25-34,divers,Mobile,2023-03-20,nein
UC04738,Berlin,25-34,männlich,Mobile,2023-05-16,nein
UC04739,Bayern,35-44,männlich,Desktop,2023-03-12,nein
UC04740,Brandenburg,45-54,weiblich,Mobile,2023-02-21,nein
UC04741,Hessen,35-44,männlich,Desktop,2023-12-09,nein
UC04742,Baden-Württemberg,35-44,weiblich,Desktop,2023-03-21,nein
UC04743,Niedersachsen,35-44,weiblich,Mobile,2023-08-17,nein
UC04744,Hamburg,45-54,weiblich,Desktop,2023-02-03,ja
UC04745,Baden-Württemberg,25-34,weiblich,Mobile,2023-08-20,nein
UC04746,NRW,45-54,weiblich,Tablet,2023-09-11,nein
UC04747,NRW,25-34,weiblich,Tablet,2023-04-04,ja
UC04748,Bayern,35-44,männlich,Mobile,2023-05-28,ja
UC04749,Baden-Württemberg,45-54,weiblich,Desktop,2023-05-27,nein
UC04750,Thüringen,45-54,männlich,Mobile,2023-08-26,nein
UC04751,Bayern,25-34,weiblich,Mobile,2023-10-30,ja
UC04752,NRW,25-34,weiblich,Mobile,2023-11-21,ja
UC04753,Hessen,55-64,weiblich,Mobile,2023-11-18,nein
UC04754,NRW,35-44,männlich,Mobile,2023-02-15,nein
UC04755,Berlin,45-54,weiblich,Mobile,2023-03-06,nein
UC04756,Brandenburg,55-64,weiblich,Mobile,2023-04-07,nein
UC04757,Baden-Württemberg,65+,divers,Mobile,2023-11-07,ja
UC04758,Berlin,65+,weiblich,Mobile,2023-06-23,nein
UC04759,Bayern,25-34,weiblich,Desktop,2023-02-20,ja
UC04760,NRW,18-24,weiblich,Desktop,2023-02-06,nein
UC04761,Hamburg,25-34,weiblich,Mobile,2023-03-23,nein
UC04762,Hessen,45-54,weiblich,Mobile,2023-07-23,nein
UC04763,Bayern,55-64,weiblich,Desktop,2023-09-29,ja
UC04764,Hessen,45-54,männlich,Desktop,2023-03-09,nein
UC04765,Bayern,55-64,männlich,Mobile,2023-02-14,nein
UC04766,NRW,45-54,männlich,Mobile,2023-07-02,ja
UC04767,NRW,45-54,weiblich,Mobile,2023-05-12,nein
UC04768,Bayern,18-24,männlich,Desktop,2023-09-12,nein
UC04769,Bayern,55-64,weiblich,Mobile,2023-04-16,ja
UC04770,NRW,35-44,weiblich,Desktop,2023-01-27,ja
UC04771,Sachsen,35-44,weiblich,Mobile,2023-09-10,nein
UC04772,Hessen,25-34,weiblich,Desktop,2023-06-23,nein
UC04773,Bayern,18-24,männlich,Mobile,2023-07-06,nein
UC04774,Hessen,25-34,männlich,Tablet,2023-03-15,nein
UC04775,Berlin,25-34,männlich,Mobile,2023-04-03,nein
UC04776,NRW,35-44,männlich,Mobile,2023-11-05,ja
UC04777,NRW,35-44,männlich,Mobile,2023-06-05,nein
UC04778,NRW,45-54,weiblich,Desktop,2023-08-30,nein
UC04779,Bayern,25-34,männlich,Mobile,2023-07-12,nein
UC04780,Sachsen,35-44,weiblich,Desktop,2023-05-17,ja
UC04781,Bayern,18-24,männlich,Mobile,2023-10-07,nein
UC04782,NRW,45-54,männlich,Mobile,2023-01-02,nein
UC04783,Berlin,55-64,männlich,Desktop,2023-07-16,ja
UC04784,Niedersachsen,25-34,männlich,Desktop,2023-05-25,nein
UC04785,Hessen,18-24,männlich,Desktop,2023-09-08,nein
UC04786,NRW,25-34,weiblich,Desktop,2023-05-10,nein
UC04787,Baden-Württemberg,45-54,weiblich,Desktop,2023-05-01,nein
UC04788,NRW,45-54,männlich,Desktop,2023-03-03,nein
UC04789,NRW,18-24,männlich,Mobile,2023-01-28,ja
UC04790,Berlin,65+,männlich,Tablet,2023-10-10,nein
UC04791,Hessen,45-54,männlich,Mobile,2023-03-08,nein
UC04792,NRW,25-34,weiblich,Desktop,2023-05-14,nein
UC04793,Berlin,35-44,weiblich,Desktop,2023-12-03,nein
UC04794,Baden-Württemberg,25-34,weiblich,Desktop,2023-04-30,nein
UC04795,Baden-Württemberg,45-54,weiblich,Mobile,2023-12-22,nein
UC04796,Hessen,25-34,männlich,Desktop,2023-09-06,nein
UC04797,NRW,35-44,weiblich,Mobile,2023-01-12,nein
UC04798,Berlin,18-24,weiblich,Desktop,2023-07-07,nein
UC04799,Baden-Württemberg,25-34,weiblich,Mobile,2023-10-30,nein
UC04800,Hessen,25-34,weiblich,Mobile,2023-01-13,nein
UC04801,Hessen,25-34,männlich,Mobile,2023-04-15,nein
UC04802,Berlin,18-24,weiblich,Mobile,2023-07-01,nein
UC04803,Brandenburg,18-24,weiblich,Desktop,2023-06-03,nein
UC04804,Bayern,35-44,männlich,Mobile,2023-11-03,ja
UC04805,Bayern,18-24,weiblich,Tablet,2023-11-06,nein
UC04806,Thüringen,35-44,divers,Mobile,2023-11-08,nein
UC04807,Bayern,35-44,weiblich,Desktop,2023-10-23,nein
UC04808,NRW,35-44,weiblich,Desktop,2023-11-02,nein
UC04809,Niedersachsen,65+,weiblich,Desktop,2023-11-03,ja
UC04810,Baden-Württemberg,55-64,männlich,Mobile,2023-10-30,nein
UC04811,NRW,18-24,weiblich,Desktop,2023-01-07,nein
UC04812,Hamburg,35-44,weiblich,Desktop,2023-06-07,ja
UC04813,Sachsen,25-34,weiblich,Mobile,2023-04-07,nein
UC04814,Hamburg,25-34,männlich,Mobile,2023-12-24,nein
UC04815,Berlin,25-34,männlich,Desktop,2023-10-09,nein
UC04816,Bayern,35-44,männlich,Desktop,2023-04-14,nein
UC04817,NRW,25-34,männlich,Desktop,2023-06-05,nein
UC04818,NRW,55-64,männlich,Desktop,2023-12-02,nein
UC04819,Thüringen,25-34,weiblich,Mobile,2023-03-28,nein
UC04820,NRW,55-64,männlich,Mobile,2023-03-27,nein
UC04821,Niedersachsen,25-34,weiblich,Desktop,2023-11-22,nein
UC04822,Bayern,65+,weiblich,Mobile,2023-03-11,ja
UC04823,Hessen,55-64,weiblich,Mobile,2023-05-26,nein
UC04824,Hessen,25-34,weiblich,Mobile,2023-05-06,nein
UC04825,NRW,25-34,männlich,Mobile,2023-11-15,ja
UC04826,Hamburg,25-34,weiblich,Mobile,2023-07-13,ja
UC04827,Berlin,65+,männlich,Desktop,2023-04-17,ja
UC04828,Niedersachsen,45-54,männlich,Tablet,2023-06-02,nein
UC04829,Bayern,35-44,weiblich,Mobile,2023-02-04,ja
UC04830,NRW,45-54,weiblich,Mobile,2023-07-20,ja
UC04831,Bayern,25-34,divers,Tablet,2023-05-15,nein
UC04832,NRW,45-54,männlich,Mobile,2023-04-09,nein
UC04833,Thüringen,35-44,männlich,Mobile,2023-09-26,nein
UC04834,Hessen,25-34,männlich,Desktop,2023-06-02,nein
UC04835,NRW,65+,männlich,Mobile,2023-04-18,nein
UC04836,Bayern,45-54,weiblich,Mobile,2023-11-25,nein
UC04837,Hamburg,55-64,männlich,Desktop,2023-10-06,nein
UC04838,NRW,18-24,männlich,Mobile,2023-12-31,ja
UC04839,Bayern,25-34,weiblich,Mobile,2023-05-30,nein
